venture_id,name,sector,stage,status,required_capabilities,implemented_capabilities,coverage_pct
COMM-034-Senior-Tech-Support,Senior Tech Support,operations,planned,planned,api;authentication;crm;dashboard;database;notifications;payments;search;workspace,,0.0
COMM-035-Community-Arts-AI,Community Arts Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-036-Public-Infrastructure-AI,Public Infrastructure Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-037-Neighborhood-Development-AI,Neighborhood Development Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-038-Community-Policing-AI,Community Policing Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-039-Public-Space-AI,Public Space Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-040-Community-Recycling-AI,Community Recycling Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-041-Public-Wi-Fi-AI,Public Wi Fi Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-042-Community-Energy-AI,Community Energy Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-043-Local-Food-Network-AI,Local Food Network Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-044-Community-Volunteering-AI,Community Volunteering Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-045-Public-Childcare-AI,Public Childcare Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-046-Community-Pet-Care-AI,Community Pet Care Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-047-Public-Fitness-AI,Public Fitness Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-048-Community-Transportation-AI,Community Transportation Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-049-Public-Event-AI,Public Event Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
COMM-050-Community-Cultural-AI,Community Cultural Ai,operations,planned,planned,api;authentication;crm;dashboard;database;llm;notifications;payments;search;workspace,llm,10.0
EM-001-Space-Habitat-AI,Space Habitat Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-002-Fusion-Energy-AI,Fusion Energy Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-003-Teleportation-Research-AI,Teleportation Research Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-004-Climate-Solutions-AI,Climate Solutions Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-005-Holographic-Events-AI,Holographic Events Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-006-Neurofeedback-AI,Neurofeedback Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-007-Autonomous-Delivery-AI,Autonomous Delivery Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-008-Gene-Editing-AI,Gene Editing Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-009-Space-Tourism-AI,Space Tourism Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-010-Wearables-AI,Wearables Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-011-Metaverse-Hub-AI,Metaverse Hub Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-012-Energy-Grid-AI,Energy Grid Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-013-Brain-Computer-Interface,Brain Computer Interface,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,,0.0
EM-014-Ocean-Cleanup-AI,Ocean Cleanup Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-015-Crypto-Trading-AI,Crypto Trading Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-016-Synthetic-Media-AI,Synthetic Media Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-017-Space-Mining-AI,Space Mining Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-018-VR-Therapy-AI,Vr Therapy Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-019-Weather-Prediction-AI,Weather Prediction Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-020-Autonomous-Farming-AI,Autonomous Farming Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-021-Traffic-Optimizer-AI,Traffic Optimizer Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-022-Smart-Grid-AI,Smart Grid Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-023-Disaster-Prediction-AI,Disaster Prediction Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-024-Nanotech-AI,Nanotech Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-025-Personalized-Medicine-AI,Personalized Medicine Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-026-AI-Diagnostic-Lab,Ai Diagnostic Lab,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-027-Sustainable-Cities-AI,Sustainable Cities Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-028-Renewable-Energy-AI,Renewable Energy Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-029-Climate-Modeling-AI,Climate Modeling Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-030-Policy-Advisor-AI,Policy Advisor Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-031-Governance-Hub-AI,Governance Hub Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-032-Global-Challenges-AI,Global Challenges Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-033-Space-Exploration-AI,Space Exploration Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-034-Education-Equity-AI,Education Equity Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-035-Health-Equity-AI,Health Equity Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-036-Economic-Equity-AI,Economic Equity Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-037-Environmental-Justice-AI,Environmental Justice Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-038-Human-Rights-AI,Human Rights Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-039-Peacebuilding-AI,Peacebuilding Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-040-Telemedicine-AI,Telemedicine Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-041-AI-Climate-Adaptation,Ai Climate Adaptation,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-042-Space-Agriculture-AI,Space Agriculture Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-043-Quantum-Communication-AI,Quantum Communication Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-044-Robotics-Surgery-AI,Robotics Surgery Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-045-AI-Disaster-Response,Ai Disaster Response,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-046-Smart-City-Governance,Smart City Governance,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,,0.0
EM-047-AI-Environmental-Monitoring,Ai Environmental Monitoring,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;monitoring;payments,llm;monitoring,20.0
EM-048-Space-Manufacturing-AI,Space Manufacturing Ai,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-049-AI-Ocean-Exploration,Ai Ocean Exploration,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
EM-050-AI-Archaeology,Ai Archaeology,investment,planned,planned,agent;analytics;api;authentication;automation;dashboard;database;llm;payments,llm,11.1
SPEC-001-AI-Auction-House,Ai Auction House,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-002-Smart-Marina-Management,Smart Marina Management,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;payments;search,,0.0
SPEC-003-AI-Surf-Report,Ai Surf Report,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-004-Private-Chef-AI,Private Chef Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-005-Virtual-Concierge-AI,Virtual Concierge Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-006-Smart-Parking-AI,Smart Parking Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-007-AI-Interior-Design,Ai Interior Design,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-008-Personal-Stylist-AI,Personal Stylist Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-009-Smart-Locker-System,Smart Locker System,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;payments;search,,0.0
SPEC-010-AI-Fitness-Coach,Ai Fitness Coach,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-011-Smart-Golf-Caddie,Smart Golf Caddie,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;payments;search,,0.0
SPEC-012-AI-Nutritionist,Ai Nutritionist,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-013-Smart-Hotel-Butler,Smart Hotel Butler,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;payments;search,,0.0
SPEC-014-AI-Language-Tutor,Ai Language Tutor,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-015-Smart-Transportation-AI,Smart Transportation Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-016-AI-Travel-Planner,Ai Travel Planner,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-017-Smart-Agriculture-AI,Smart Agriculture Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-018-AI-Personal-Shopper,Ai Personal Shopper,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-019-Smart-Home-Security,Smart Home Security,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;payments;search;security,,0.0
SPEC-020-AI-Music-Producer,Ai Music Producer,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-021-Smart-Restaurant-AI,Smart Restaurant Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-022-AI-Movie-Critic,Ai Movie Critic,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-023-Smart-Museum-Guide,Smart Museum Guide,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;payments;search,,0.0
SPEC-024-AI-Sports-Analyst,Ai Sports Analyst,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-025-Smart-Library-AI,Smart Library Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-026-AI-Art-Curator,Ai Art Curator,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-027-Smart-Fitness-AI,Smart Fitness Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-028-AI-Poetry-Generator,Ai Poetry Generator,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-029-Smart-Dating-AI,Smart Dating Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-030-AI-Journalism-Tool,Ai Journalism Tool,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-031-Smart-Legal-AI,Smart Legal Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-032-AI-Game-Designer,Ai Game Designer,investment,growth,active,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-033-Smart-Real-Estate-AI,Smart Real Estate Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-034-AI-Cooking-Assistant,Ai Cooking Assistant,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-035-Smart-Health-AI,Smart Health Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-036-AI-Photography-Tool,Ai Photography Tool,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-037-Smart-Writing-AI,Smart Writing Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-038-AI-Comedy-Writer,Ai Comedy Writer,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-039-Smart-Meditation-AI,Smart Meditation Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-040-AI-Debate-Coach,Ai Debate Coach,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-041-Smart-Parenting-AI,Smart Parenting Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-042-AI-Financial-Advisor,Ai Financial Advisor,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-043-Smart-Automotive-AI,Smart Automotive Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-044-AI-Aviation-Planner,Ai Aviation Planner,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-045-Smart-Maritime-AI,Smart Maritime Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-046-AI-Weather-Forecast,Ai Weather Forecast,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-047-Smart-Energy-AI,Smart Energy Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-048-AI-Sports-Coach,Ai Sports Coach,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-049-Smart-Education-AI,Smart Education Ai,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
SPEC-050-AI-Language-Translator,Ai Language Translator,investment,planned,planned,analytics;api;authentication;automation;dashboard;database;llm;payments;search,,0.0
FI-dist,Dist,financial,planned,planned,analytics;api;authentication;dashboard;database;payments;portfolio;security,,0.0
FI-node_modules,Node_Modules,financial,planned,planned,analytics;api;authentication;dashboard;database;payments;portfolio;security,,0.0
FI-public,Public,financial,planned,planned,analytics;api;authentication;dashboard;database;payments;portfolio;security,,0.0
FI-src,Src,financial,planned,planned,analytics;api;authentication;dashboard;database;payments;portfolio;security,,0.0
FI-supabase,Supabase,financial,planned,planned,analytics;api;authentication;dashboard;database;payments;portfolio;security,,0.0
CON-001-ACE-CONSTRUCTION,Ace Construction,construction,planned,planned,api;authentication;construction;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-002-RESIDENTIAL-CONSTRUCTION,Residential Construction,construction,planned,planned,api;authentication;construction;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-003-COMMERCIAL-CONSTRUCTION,Commercial Construction,construction,planned,planned,api;authentication;construction;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-004-INDUSTRIAL-CONSTRUCTION,Industrial Construction,construction,planned,planned,api;authentication;construction;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-005-CONSTRUCTION-EQUIPMENT-RENTAL,Construction Equipment Rental,construction,planned,planned,api;authentication;construction;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-006-CONSTRUCTION-PROJECT-MANAGEMENT,Construction Project Management,construction,planned,planned,api;authentication;construction;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-007-GREEN-BUILDING-SERVICES,Green Building Services,construction,planned,planned,api;authentication;construction;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-008-HOME-RENOVATION-SERVICES,Home Renovation Services,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-009-ROOFING-COMPANY,Roofing Company,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-010-PLUMBING-SERVICES,Plumbing Services,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-011-ELECTRICAL-SERVICES,Electrical Services,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-012-HVAC-SERVICES,HVAC Services,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-013-PAINTING-SERVICES,Painting Services,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-014-FLOORING-SERVICES,Flooring Services,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-015-LANDSCAPING-SERVICES,Landscaping Services,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-016-DEMOLITION-SERVICES,Demolition Services,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-017-CONCRETE-SERVICES,Concrete Services,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-018-CARPENTRY-SERVICES,Carpentry Services,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-019-WINDOW-INSTALLATION,Window Installation,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
CON-020-INSULATION-SERVICES,Insulation Services,construction,planned,planned,api;authentication;crm;dashboard;database;monitoring;ocr;payments;scheduling,,0.0
RE-001-PROPERTY-HOLDINGS,Property Holdings,real-estate,planned,planned,api;authentication;crm;dashboard;database;payments;scheduling;search,,0.0
OPS-001-VENTURE-STAFFING,Venture Staffing Operations,operations,mvp,development,analytics;api;authentication;automation;dashboard;database;monitoring;payments;scheduling,,0.0
PROFILE-001-DIVINE-JOHNS-PORTFOLIO,Divine Johns Portfolio,media,mvp,development,analytics;api;authentication;automation;dashboard;database;notifications;payments;portfolio;search,,0.0
ET-010-PERSONAL-RESUME,Personal Resume,education,mvp,development,analytics;api;authentication;dashboard;database;notifications;payments;search;workspace,,0.0
TECH-061-TECH-VENTURES-PORTFOLIO,Tech Ventures Portfolio,technology,mvp,development,agent;api;authentication;automation;dashboard;database;devtools;llm;payments;portfolio,,0.0
